time,temperature,pressure,humidity,altitude
"2014/11/3 140:0:0", 22.68, 0.92, 25.00, 822.55
"2014/11/3 140:0:0", 22.69, 0.92, 25.00, 822.64
"2014/11/3 140:0:0", 22.68, 0.92, 25.00, 822.46
