time,temperature,pressure,humidity,altitude
"2014/11/27 140:0:0", 22.78, 0.92, 24.00, 822.46
"2014/11/27 140:0:0", 22.77, 0.92, 24.00, 822.37
"2014/11/27 140:0:0", 22.77, 0.92, 24.00, 822.73
"2014/11/27 140:0:0", 22.77, 0.92, 24.00, 822.73
"2014/11/27 140:0:0", 22.78, 0.92, 24.00, 822.37
"2014/11/27 140:0:0", 22.77, 0.92, 24.00, 822.64
"2014/11/27 140:0:0", 22.77, 0.92, 24.00, 822.64
"2014/11/27 140:0:0", 22.78, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.77, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.77, 0.92, 24.00, 822.46
"2014/11/28 140:0:0", 22.77, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.77, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.77, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.78, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.78, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.77, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.78, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.78, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.78, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.78, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.79, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.79, 0.92, 24.00, 822.46
"2014/11/28 140:0:0", 22.79, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.79, 0.92, 24.00, 822.37
"2014/11/28 140:0:0", 22.79, 0.92, 24.00, 822.46
"2014/11/28 140:0:0", 22.79, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.79, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.46
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.37
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.28
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.46
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.80, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.81, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.81, 0.92, 24.00, 822.82
"2014/11/28 140:0:0", 22.81, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.81, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.81, 0.92, 24.00, 822.46
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.82
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.81, 0.92, 24.00, 822.82
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.28
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.73
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.83, 0.92, 24.00, 822.55
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.82
"2014/11/28 140:0:0", 22.82, 0.92, 24.00, 822.64
"2014/11/28 140:0:0", 22.83, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.82, 0.92, 24.00, 822.55
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.91
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.82
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.82
"2014/11/29 140:0:0", 22.83, 0.92, 24.00, 822.91
"2014/11/29 140:0:0", 22.84, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.84, 0.92, 24.00, 822.55
"2014/11/29 140:0:0", 22.84, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.84, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.84, 0.92, 24.00, 822.55
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.84, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.84, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.55
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.82
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.55
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.82
"2014/11/29 140:0:0", 22.85, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.82
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.28
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.55
"2014/11/29 140:0:0", 22.86, 0.92, 24.00, 822.82
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.91
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.64
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.88, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.73
"2014/11/29 140:0:0", 22.88, 0.92, 24.00, 822.82
"2014/11/29 140:0:0", 22.87, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.88, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.88, 0.92, 24.00, 822.37
"2014/11/29 140:0:0", 22.88, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.88, 0.92, 24.00, 822.46
"2014/11/29 140:0:0", 22.88, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.88, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.88, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.88, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.88, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.46
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.46
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.82
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.46
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.46
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.89, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.91
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.82
"2014/11/30 140:0:0", 22.90, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.46
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.37
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.46
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 823.09
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.46
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.82
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.91
"2014/11/30 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/30 140:0:0", 22.92, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.82
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.55
"2014/11/30 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/30 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/30 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.55
"2014/11/31 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.91, 0.92, 24.00, 822.91
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.28
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.55
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.46
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.46
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.46
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 823.00
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 823.00
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.55
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.55
"2014/11/31 140:0:0", 22.93, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.91, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.91
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.55
"2014/11/31 140:0:0", 22.89, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 823.00
"2014/11/31 140:0:0", 22.89, 0.92, 24.00, 823.00
"2014/11/31 140:0:0", 22.89, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.89, 0.92, 24.00, 823.00
"2014/11/31 140:0:0", 22.89, 0.92, 24.00, 822.91
"2014/11/31 140:0:0", 22.89, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.89, 0.92, 24.00, 822.91
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.64
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.73
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.91, 0.92, 24.00, 822.82
"2014/11/31 140:0:0", 22.90, 0.92, 24.00, 823.09
"2014/11/31 140:0:0", 22.91, 0.92, 24.00, 822.73
"2014/11/32 140:0:0", 22.90, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.91, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.91, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.91, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.91, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.55
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/32 140:0:0", 22.91, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.55
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.73
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 823.09
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 822.73
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.92, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/32 140:0:0", 22.93, 0.92, 24.00, 822.64
"2014/11/32 140:0:0", 22.94, 0.92, 24.00, 822.91
"2014/11/32 140:0:0", 22.94, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.94, 0.92, 24.00, 822.73
"2014/11/32 140:0:0", 22.94, 0.92, 24.00, 822.82
"2014/11/32 140:0:0", 22.94, 0.92, 24.00, 823.09
"2014/11/32 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 822.73
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 822.91
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.09
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 822.91
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.09
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.09
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 822.91
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 822.82
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 25.00, 823.45
"2014/11/33 140:0:0", 22.95, 0.92, 25.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 26.00, 823.09
"2014/11/33 140:0:0", 22.95, 0.92, 27.00, 823.09
"2014/11/33 140:0:0", 22.95, 0.92, 26.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 26.00, 822.91
"2014/11/33 140:0:0", 22.95, 0.92, 26.00, 822.91
"2014/11/33 140:0:0", 22.95, 0.92, 25.00, 823.09
"2014/11/33 140:0:0", 22.95, 0.92, 25.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 25.00, 823.27
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.94, 0.92, 25.00, 823.00
"2014/11/33 140:0:0", 22.94, 0.92, 25.00, 823.18
"2014/11/33 140:0:0", 22.95, 0.92, 25.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 25.00, 822.91
"2014/11/33 140:0:0", 22.94, 0.92, 25.00, 823.09
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.09
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 822.91
"2014/11/33 140:0:0", 22.96, 0.92, 24.00, 822.64
"2014/11/33 140:0:0", 22.96, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.45
"2014/11/33 140:0:0", 22.96, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.96, 0.92, 24.00, 822.91
"2014/11/33 140:0:0", 22.96, 0.92, 24.00, 822.82
"2014/11/33 140:0:0", 22.96, 0.92, 24.00, 823.18
"2014/11/33 140:0:0", 22.96, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.00
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 822.91
"2014/11/33 140:0:0", 22.95, 0.92, 24.00, 823.09
"2014/11/33 140:0:0", 22.94, 0.92, 24.00, 823.00
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 823.00
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.18
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 822.64
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.00
