time,temp,press,hum
999, 1416340800, "2014/11/13 140:0:0", 20.83, 91559.00, 16.00
1998, 1416340800, "2014/11/13 140:0:0", 20.83, 91558.00, 16.00
2999, 1416340800, "2014/11/13 140:0:0", 20.83, 91559.00, 15.00
3999, 1416340800, "2014/11/13 140:0:0", 20.83, 91563.00, 16.00
4999, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
5999, 1416340800, "2014/11/13 140:0:0", 20.83, 91563.00, 16.00
6999, 1416340800, "2014/11/13 140:0:0", 20.83, 91561.00, 15.00
7999, 1416340800, "2014/11/13 140:0:0", 20.83, 91560.00, 15.00
8998, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
9998, 1416340800, "2014/11/13 140:0:0", 20.83, 91560.00, 16.00
10999, 1416340800, "2014/11/13 140:0:0", 20.83, 91560.00, 16.00
11999, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
12999, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
13999, 1416340800, "2014/11/13 140:0:0", 20.83, 91561.00, 16.00
14999, 1416340800, "2014/11/13 140:0:0", 20.83, 91559.00, 16.00
15998, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
16999, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
17999, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
18999, 1416340800, "2014/11/13 140:0:0", 20.83, 91563.00, 16.00
19999, 1416340800, "2014/11/13 140:0:0", 20.83, 91563.00, 16.00
20999, 1416340800, "2014/11/13 140:0:0", 20.83, 91560.00, 16.00
21999, 1416340800, "2014/11/13 140:0:0", 20.83, 91562.00, 16.00
22999, 1416340800, "2014/11/13 140:0:0", 20.83, 91563.00, 16.00
23999, 1416340800, "2014/11/13 140:0:0", 20.83, 91560.00, 16.00
24998, 1416340800, "2014/11/13 140:0:0", 20.83, 91563.00, 16.00
25999, 1416340800, "2014/11/13 140:0:0", 20.83, 91561.00, 16.00
27000, 1416340800, "2014/11/13 140:0:0", 20.83, 91561.00, 16.00
27999, 1416340800, "2014/11/13 140:0:0", 20.83, 91560.00, 16.00
28999, 1416340800, "2014/11/13 140:0:0", 20.83, 91559.00, 16.00
29999, 1416340800, "2014/11/13 140:0:0", 20.84, 91561.00, 16.00
30999, 1416340800, "2014/11/13 140:0:0", 20.84, 91562.00, 16.00
31998, 1416340800, "2014/11/13 140:0:0", 20.84, 91565.00, 16.00
33000, 1416340800, "2014/11/13 140:0:0", 20.84, 91561.00, 16.00
33999, 1416340800, "2014/11/13 140:0:0", 20.83, 91560.00, 16.00
34999, 1416340800, "2014/11/13 140:0:0", 20.84, 91562.00, 16.00
36000, 1416340800, "2014/11/13 140:0:0", 20.85, 91562.00, 16.00
36999, 1416340800, "2014/11/13 140:0:0", 20.84, 91561.00, 16.00
37999, 1416340800, "2014/11/13 140:0:0", 20.84, 91564.00, 16.00
38999, 1416340800, "2014/11/13 140:0:0", 20.85, 91563.00, 16.00
39999, 1416340800, "2014/11/13 140:0:0", 20.85, 91562.00, 16.00
40999, 1416340800, "2014/11/13 140:0:0", 20.85, 91560.00, 16.00
41999, 1416340800, "2014/11/13 140:0:0", 20.84, 91560.00, 16.00
42999, 1416427200, "2014/11/14 140:0:0", 20.85, 91560.00, 16.00
