time,temperature,pressure,humidity,altitude
"2014/11/4 140:0:0", 22.69, 0.92, 25.00, 822.64
"2014/11/4 140:0:0", 22.70, 0.92, 25.00, 822.55
"2014/11/4 140:0:0", 22.71, 0.92, 25.00, 822.73
"2014/11/5 140:0:0", 22.73, 0.92, 25.00, 822.64
