time,temp,press,hum
999, 1415736000, "2014/11/6 140:0:0", 20.80, 0, 17
1999, 1415736000, "2014/11/6 140:0:0", 20.79, 0, 17
2999, 1415736000, "2014/11/6 140:0:0", 20.79, 0, 17
3999, 1415736000, "2014/11/6 140:0:0", 20.79, 0, 17
4999, 1415736000, "2014/11/6 140:0:0", 20.79, 0, 17
5999, 1415736000, "2014/11/6 140:0:0", 20.78, 0, 17
6999, 1415736000, "2014/11/6 140:0:0", 20.79, 0, 17
7999, 1415736000, "2014/11/6 140:0:0", 20.78, 0, 17
8999, 1415736000, "2014/11/6 140:0:0", 20.78, 0, 17
10000, 1415736000, "2014/11/6 140:0:0", 20.78, 0, 16
10998, 1415736000, "2014/11/6 140:0:0", 20.78, 0, 16
11999, 1415736000, "2014/11/6 140:0:0", 20.77, 0, 16
12999, 1415736000, "2014/11/6 140:0:0", 20.78, 0, 16
13999, 1415736000, "2014/11/6 140:0:0", 20.77, 0, 16
14999, 1415736000, "2014/11/6 140:0:0", 20.77, 0, 16
16000, 1415736000, "2014/11/6 140:0:0", 20.77, 0, 16
17000, 1415736000, "2014/11/6 140:0:0", 20.77, 0, 16
17999, 1415822400, "2014/11/7 140:0:0", 20.77, 0, 16
19000, 1415822400, "2014/11/7 140:0:0", 20.78, 0, 16
19998, 1415822400, "2014/11/7 140:0:0", 20.77, 0, 16
20999, 1415822400, "2014/11/7 140:0:0", 20.77, 0, 16
22000, 1415822400, "2014/11/7 140:0:0", 20.77, 0, 16
23000, 1415822400, "2014/11/7 140:0:0", 20.76, 0, 16
23999, 1415822400, "2014/11/7 140:0:0", 20.75, 0, 16
24998, 1415822400, "2014/11/7 140:0:0", 20.76, 0, 16
25999, 1415822400, "2014/11/7 140:0:0", 20.75, 0, 16
26998, 1415822400, "2014/11/7 140:0:0", 20.75, 0, 16
27999, 1415822400, "2014/11/7 140:0:0", 20.75, 0, 16
28999, 1415822400, "2014/11/7 140:0:0", 20.75, 0, 16
30000, 1415822400, "2014/11/7 140:0:0", 20.75, 0, 16
30999, 1415822400, "2014/11/7 140:0:0", 20.74, 0, 16
32000, 1415822400, "2014/11/7 140:0:0", 20.74, 0, 16
33000, 1415822400, "2014/11/7 140:0:0", 20.74, 0, 16
33999, 1415822400, "2014/11/7 140:0:0", 20.74, 0, 16
35000, 1415822400, "2014/11/7 140:0:0", 20.74, 0, 16
36000, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
36999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
37998, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
38999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
39999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
40998, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
41999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
42998, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
43999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
44999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
45999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
46999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
47998, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
49000, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
49999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
50999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
51999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
52999, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
53999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
55000, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
56000, 1415822400, "2014/11/7 140:0:0", 20.73, 0, 16
56998, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
58000, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
58999, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
59999, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
60999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
61999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
62999, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
63998, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
64999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
65998, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
66999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
67999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
68999, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
69999, 1415822400, "2014/11/7 140:0:0", 20.72, 0, 16
70999, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
71999, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
72998, 1415822400, "2014/11/7 140:0:0", 20.71, 0, 16
73999, 1415822400, "2014/11/7 140:0:0", 20.70, 0, 16
74998, 1415822400, "2014/11/7 140:0:0", 20.70, 0, 16
75999, 1415822400, "2014/11/7 140:0:0", 20.70, 0, 16
76998, 1415822400, "2014/11/7 140:0:0", 20.70, 0, 16
77999, 1415908800, "2014/11/8 140:0:0", 20.69, 0, 16
78999, 1415908800, "2014/11/8 140:0:0", 20.70, 0, 16
80000, 1415908800, "2014/11/8 140:0:0", 20.69, 0, 16
81000, 1415908800, "2014/11/8 140:0:0", 20.69, 0, 16
81999, 1415908800, "2014/11/8 140:0:0", 20.69, 0, 16
83000, 1415908800, "2014/11/8 140:0:0", 20.69, 0, 16
84000, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
85000, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
85999, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 16
86999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
87999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
88999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
90000, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
90999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
92000, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
93000, 1415908800, "2014/11/8 140:0:0", 20.69, 0, 16
94000, 1415908800, "2014/11/8 140:0:0", 20.69, 0, 16
94999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
96000, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
96999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
97998, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
98999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
99998, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
100999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
101999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
103000, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 17
103999, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 17
104998, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 17
106000, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 17
106999, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 16
107999, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 16
108999, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 16
109999, 1415908800, "2014/11/8 140:0:0", 20.68, 0, 16
110999, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 16
111998, 1415908800, "2014/11/8 140:0:0", 20.67, 0, 16
