time,temp,press,hum
999, 1415649600, "2014/11/5 140:0:0", 20.61, 0, 16
1998, 1415649600, "2014/11/5 140:0:0", 20.61, 0, 16
2999, 1415649600, "2014/11/5 140:0:0", 20.61, 0, 16
3999, 1415649600, "2014/11/5 140:0:0", 20.61, 0, 16
5000, 1415649600, "2014/11/5 140:0:0", 20.62, 0, 16
5999, 1415649600, "2014/11/5 140:0:0", 20.62, 0, 16
7000, 1415649600, "2014/11/5 140:0:0", 20.63, 0, 16
8000, 1415649600, "2014/11/5 140:0:0", 20.63, 0, 16
8999, 1415649600, "2014/11/5 140:0:0", 20.63, 0, 16
9999, 1415649600, "2014/11/5 140:0:0", 20.63, 0, 16
10998, 1415649600, "2014/11/5 140:0:0", 20.63, 0, 16
11999, 1415649600, "2014/11/5 140:0:0", 20.63, 0, 16
12999, 1415649600, "2014/11/5 140:0:0", 20.63, 0, 16
13999, 1415736000, "2014/11/6 140:0:0", 20.63, 0, 16
14999, 1415736000, "2014/11/6 140:0:0", 20.63, 0, 16
15998, 1415736000, "2014/11/6 140:0:0", 20.63, 0, 16
16999, 1415736000, "2014/11/6 140:0:0", 20.63, 0, 16
17999, 1415736000, "2014/11/6 140:0:0", 20.63, 0, 16
18999, 1415736000, "2014/11/6 140:0:0", 20.63, 0, 16
19998, 1415736000, "2014/11/6 140:0:0", 21.58, 0, 31
20999, 1415736000, "2014/11/6 140:0:0", 21.84, 0, 49
21999, 1415736000, "2014/11/6 140:0:0", 21.39, 0, 56
23000, 1415736000, "2014/11/6 140:0:0", 21.16, 0, 59
23999, 1415736000, "2014/11/6 140:0:0", 21.02, 0, 59
24998, 1415736000, "2014/11/6 140:0:0", 20.92, 0, 57
25999, 1415736000, "2014/11/6 140:0:0", 20.85, 0, 52
26999, 1415736000, "2014/11/6 140:0:0", 20.88, 0, 45
27999, 1415736000, "2014/11/6 140:0:0", 20.90, 0, 37
28999, 1415736000, "2014/11/6 140:0:0", 20.91, 0, 32
30000, 1415736000, "2014/11/6 140:0:0", 20.91, 0, 27
30999, 1415736000, "2014/11/6 140:0:0", 20.89, 0, 25
31998, 1415736000, "2014/11/6 140:0:0", 20.89, 0, 23
32999, 1415736000, "2014/11/6 140:0:0", 20.89, 0, 22
33999, 1415736000, "2014/11/6 140:0:0", 20.89, 0, 21
35000, 1415736000, "2014/11/6 140:0:0", 20.88, 0, 20
35998, 1415736000, "2014/11/6 140:0:0", 20.88, 0, 20
36999, 1415736000, "2014/11/6 140:0:0", 20.87, 0, 19
37999, 1415736000, "2014/11/6 140:0:0", 20.87, 0, 19
38999, 1415736000, "2014/11/6 140:0:0", 20.87, 0, 19
39999, 1415736000, "2014/11/6 140:0:0", 20.86, 0, 19
40998, 1415736000, "2014/11/6 140:0:0", 20.86, 0, 18
41999, 1415736000, "2014/11/6 140:0:0", 20.86, 0, 18
42998, 1415736000, "2014/11/6 140:0:0", 20.85, 0, 18
43999, 1415736000, "2014/11/6 140:0:0", 20.85, 0, 18
44999, 1415736000, "2014/11/6 140:0:0", 20.84, 0, 18
46000, 1415736000, "2014/11/6 140:0:0", 20.83, 0, 17
46999, 1415736000, "2014/11/6 140:0:0", 20.83, 0, 17
47998, 1415736000, "2014/11/6 140:0:0", 20.83, 0, 17
